fid,object_id,park_name,zone_type,area_m2,is_fenced,has_water,quality_score,longitude,latitude,geometry_wkt,web_link
HUNDEZONEOGD.2097754,2097754,Altmannsdorfer Straße/23.Bezirk,Hundezone,463.0,True,False,1,16.321244305295085,48.14848927841103,POINT (16.321244305295085 48.14848927841103),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097779,2097779,Stefan-Weber-Park,Hundezone,462.0,True,True,2,16.34325082085534,48.18685506836742,POINT (16.34325082085534 48.18685506836742),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097923,2097923,Jheringgasse,Hundezone,458.0,True,True,2,16.321323731587427,48.185905968366356,POINT (16.321323731587427 48.185905968366356),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097755,2097755,Waidhausenpark,Hundezone,456.0,True,True,2,16.28369791630373,48.19880733094402,POINT (16.28369791630373 48.19880733094402),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097949,2097949,Karoline-Tintner-Promenade,Hundezone,448.0,True,False,1,16.366592951396655,48.22595953280085,POINT (16.366592951396655 48.22595953280085),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097857,2097857,Esterházypark,Hundezone,444.0,True,True,2,16.352260025869693,48.19795120552066,POINT (16.352260025869693 48.19795120552066),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097943,2097943,Votivpark,Hundezone,442.0,True,False,1,16.35827019805204,48.21530143908717,POINT (16.35827019805204 48.21530143908717),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097735,2097735,PA Endemanngasse,Hundezone,441.0,True,True,2,16.291670468329844,48.15309984167229,POINT (16.291670468329844 48.15309984167229),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097920,2097920,Hundertwasser-Promenade,Hundeauslaufplatz,437.0,True,False,1,16.396710869778467,48.206233798122625,POINT (16.396710869778467 48.206233798122625),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097743,2097743,Herderpark,Hundezone,432.0,True,False,1,16.408634441684654,48.17219707266158,POINT (16.408634441684654 48.17219707266158),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097734,2097734,Braunhuberpark,Hundezone,423.0,True,True,2,16.414093019874606,48.171147930104176,POINT (16.414093019874606 48.171147930104176),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097852,2097852,Ingeborg-Bachmann-Park,Hundezone,420.0,True,True,2,16.44292009864125,48.25827700638757,POINT (16.44292009864125 48.25827700638757),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097977,2097977,GA Viktor-Christ-Gasse,Hundeverbot,419.0,True,False,1,16.360004074720084,48.18906279487036,POINT (16.360004074720084 48.18906279487036),
HUNDEZONEOGD.2097905,2097905,Altmannsdorfer Straße/23.Bezirk,Hundezone,413.0,True,False,1,16.322076804704302,48.14564218839823,POINT (16.322076804704302 48.14564218839823),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097925,2097925,Lerchenfelder Gürtel Hundezone,Hundezone,406.0,True,True,2,16.33815378589207,48.20758000900646,POINT (16.33815378589207 48.20758000900646),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097791,2097791,Fortunapark,Hundezone,400.0,True,False,1,16.359259880072823,48.17208408932154,POINT (16.359259880072823 48.17208408932154),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097847,2097847,PA Haugerstraße,Hundezone,399.0,False,False,0,16.41821770090577,48.16886735394647,POINT (16.41821770090577 48.16886735394647),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097964,2097964,GA Albertplatz,Hundeverbot,392.0,,False,0,16.343671682802835,48.21439668551681,POINT (16.343671682802835 48.21439668551681),
HUNDEZONEOGD.2098046,2098046,Helene-Heppe-Park,Hundeverbot,381.0,,False,0,16.352558775368784,48.19417939967338,POINT (16.352558775368784 48.19417939967338),
HUNDEZONEOGD.2097801,2097801,Schmetterlingspark,Hundezone,372.0,True,False,1,16.378174857119078,48.24870197598809,POINT (16.378174857119078 48.24870197598809),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097778,2097778,Ernst-Arnold-Park,Hundezone,362.0,,False,0,16.354548146489833,48.194796195553906,POINT (16.354548146489833 48.194796195553906),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097739,2097739,Gustav-Klimt-Park,Hundezone,362.0,True,False,1,16.285452488264106,48.19496133294673,POINT (16.285452488264106 48.19496133294673),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097882,2097882,Forschneritschpark,Hundezone,362.0,True,True,2,16.319023478141286,48.19644262446176,POINT (16.319023478141286 48.19644262446176),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097760,2097760,Ölzeltpark,Hundezone,360.0,True,False,1,16.26843412381344,48.14990395810607,POINT (16.26843412381344 48.14990395810607),http://www.wien.gv.at/umwelt/parks/hundezonen.html
