district,postal_code,breed,dog_size,dog_count
21,1210,Braque Saint-Germain / Dansk-Svensk Gardshund,large,1
21,1210,Braque d'Auvergne / Mischling,large,1
21,1210,Braque francais - Type Pyrenees (Petite) / Podengo Portugues,medium,1
21,1210,Broholmer,large,2
21,1210,Bull Terrier (Standard),medium,13
21,1210,Bull Terrier (Standard) / American Staffordshire Terrier,large,1
21,1210,Bull Terrier (Standard) / Staffordshire Bullterrier,medium,1
21,1210,Bulldog,medium,26
21,1210,Bulldog / Französische Bulldogge,medium,1
21,1210,Bulldog / Mischling,medium,6
21,1210,Bulldog / Pit Bull Terrier,large,1
21,1210,Bullmastiff,large,3
21,1210,Cairn Terrier,small,2
21,1210,Canaan Dog / Jack Russell Terrier,medium,1
21,1210,Cane Corso Italiano,large,26
21,1210,Cane Corso Italiano / Australian Kelpie,large,1
21,1210,Cane Corso Italiano / Labrador Retriever,large,1
21,1210,Cane Corso Italiano / Malinois,large,2
21,1210,Cane Corso Italiano / Mischling,large,4
21,1210,Cao de Agua Portugues (Portug. Wasserhund),large,14
21,1210,Catahoula Leopard Dog,large,2
21,1210,Cavalier King Charles Spaniel,small,32
21,1210,Cavalier King Charles Spaniel / Beagle,medium,1
21,1210,Cavalier King Charles Spaniel / Kleinpudel Apricot,medium,1
21,1210,Cavalier King Charles Spaniel / Malteser,small,1
21,1210,Cavalier King Charles Spaniel / Papillon,small,1
21,1210,Cavalier King Charles Spaniel / Pudel,medium,2
21,1210,Cavalier King Charles Spaniel / Pudelpointer,medium,1
21,1210,Cavalier King Charles Spaniel / Zwergpudel Apricot,medium,1
21,1210,Cavalier King Charles Spaniel / Zwergpudel Braun,medium,1
21,1210,Cavalier King Charles Spaniel / Zwergpudel Schwarz,medium,1
21,1210,Chesapeake Bay Retriever,large,1
21,1210,Chesapeake Bay Retriever / Mischling,large,1
21,1210,Chihuahua Kurzhaar,small,401
21,1210,Chihuahua Kurzhaar / Beagle,medium,1
21,1210,Chihuahua Kurzhaar / Chihuahua Kurzhaar,small,1
21,1210,Chihuahua Kurzhaar / Chihuahua Langhaar,small,2
21,1210,Chihuahua Kurzhaar / Dackel,small,2
21,1210,Chihuahua Kurzhaar / Deutscher Pinscher,medium,3
21,1210,Chihuahua Kurzhaar / Italienisches Windspiel,small,1
21,1210,Chihuahua Kurzhaar / Kleinspitz Neufarben,medium,1
21,1210,Chihuahua Kurzhaar / Mischling,small,41
21,1210,Chihuahua Kurzhaar / Papillon,small,2
21,1210,Chihuahua Kurzhaar / Pinscher,medium,3
21,1210,Chihuahua Kurzhaar / Prager Rattler,small,1
21,1210,Chihuahua Kurzhaar / Pudel,medium,2
21,1210,Chihuahua Kurzhaar / Yorkshire Terrier,small,2
21,1210,Chihuahua Kurzhaar / Zwergpinscher,medium,5
21,1210,Chihuahua Kurzhaar / Zwergspitz (Pomeranian),medium,1
21,1210,Chihuahua Kurzhaar / Österreichischer Pinscher,medium,1
21,1210,Chihuahua Langhaar,small,174
21,1210,Chihuahua Langhaar / Chihuahua Kurzhaar,small,1
21,1210,Chihuahua Langhaar / Deutsche Dogge gelb,large,1
21,1210,Chihuahua Langhaar / Deutscher Pinscher,medium,1
21,1210,Chihuahua Langhaar / Malteser,small,3
21,1210,Chihuahua Langhaar / Mischling,small,16
21,1210,Chihuahua Langhaar / Pekingese,small,3
21,1210,Chihuahua Langhaar / Pinscher,medium,1
21,1210,Chihuahua Langhaar / Russkiy Toy Langhaar,small,1
21,1210,Chihuahua Langhaar / Spitz,medium,2
21,1210,Chihuahua Langhaar / Zwergspitz (Pomeranian),medium,1
21,1210,Chin,small,2
21,1210,Chinese Crested Dog hairless,small,9
21,1210,Chinese Crested Dog hairless / Mischling,small,1
21,1210,Chinese Crested Dog powderpuff,small,12
21,1210,Chodsky Pes,medium,2
21,1210,Chow-Chow,large,10
21,1210,Chow-Chow / Border Collie,large,1
21,1210,Chow-Chow / Eurasier,large,2
21,1210,Ciobanesc Romanesc Mioritic,large,1
21,1210,Ciobanesc Romanesc de Bucovina,large,1
21,1210,Cirneco dell'Etna / Fox Terrier glatthaar,medium,1
21,1210,Clumber Spaniel / Kleinpudel Rot,medium,1
21,1210,Coban Köpegi (Anatolischer Hirtenhund),large,1
21,1210,Coban Köpegi (Anatolischer Hirtenhund) / Deutscher Schäferhu,large,1
21,1210,Coban Köpegi (Anatolischer Hirtenhund) / Labrador Retriever,large,1
21,1210,Coban Köpegi (Anatolischer Hirtenhund) / Mischling,large,2
21,1210,Cockerpoo,medium,4
21,1210,Collie Kurzhaar (Smooth),medium,2
21,1210,Collie Kurzhaar (Smooth) / Australian Cattledog,medium,1
21,1210,Collie Kurzhaar (Smooth) / Deutscher Schäferhund,large,1
21,1210,Collie Kurzhaar (Smooth) / Mischling,medium,1
21,1210,Collie Langhaar (Rough),medium,16
21,1210,Collie Langhaar (Rough) / Appenzeller Sennenhund,large,1
21,1210,Collie Langhaar (Rough) / Belgischer Schäferhund,large,1
21,1210,Collie Langhaar (Rough) / Berner Sennenhund,large,1
21,1210,Collie Langhaar (Rough) / Dalmatiner,medium,1
21,1210,Collie Langhaar (Rough) / Golden Retriever,large,1
21,1210,Collie Langhaar (Rough) / Labrador Retriever,large,1
21,1210,Collie Langhaar (Rough) / Mischling,medium,5
21,1210,Coton de Tulear,small,5
21,1210,Curly-Coated Retriever,large,1
21,1210,Dackel,small,40
21,1210,Dackel / Beagle,medium,1
21,1210,Dackel / Bracke,medium,1
21,1210,Dackel / Deutscher Pinscher,medium,1
21,1210,Dackel / English Cocker Spaniel einfärbig,medium,1
21,1210,Dackel / English Cocker Spaniel mehrfärbig,medium,1
21,1210,Dackel / Jack Russell Terrier,medium,2
21,1210,Dackel / King Charles Spaniel,small,1
21,1210,Dackel / Mischling,small,61
21,1210,Dackel / Pekingese,small,1
21,1210,Dackel / Pudel,medium,1
21,1210,Dackel / Schnauzer pfeffersalz,medium,1
21,1210,Dackel / Österreichischer Pinscher,medium,2
21,1210,Dalmatiner,medium,21
21,1210,Dalmatiner / American Staffordshire Terrier,large,1
21,1210,Dalmatiner / Dobermann schwarz-rot,large,1
21,1210,Dalmatiner / Labrador Retriever,large,1
21,1210,Dalmatiner / Mischling,medium,2
21,1210,Dansk-Svensk Gardshund,medium,1
21,1210,Deerhound,large,1
21,1210,Deutsch Drahthaar,medium,3
21,1210,Deutsch Drahthaar / Australian Terrier,medium,1
21,1210,Deutsch Drahthaar / Mischling,medium,4
21,1210,Deutsch Kurzhaar,medium,12
21,1210,Deutsch Kurzhaar / Deutsch Kurzhaar,medium,1
21,1210,Deutsch Kurzhaar / English Springer Spaniel,medium,1
21,1210,Deutsch Kurzhaar / Greyhound,medium,1
21,1210,Deutsch Kurzhaar / Mischling,medium,11
21,1210,Deutsch Kurzhaar / Spitz,medium,1
21,1210,Deutsche Bracke,medium,2
21,1210,Deutsche Bracke / Labrador Retriever,large,1
21,1210,Deutsche Dogge blau,large,7
21,1210,Deutsche Dogge blau / Mischling,large,1
21,1210,Deutsche Dogge gefleckt,large,1
21,1210,Deutsche Dogge gelb,large,1
21,1210,Deutsche Dogge gelb / English Cocker Spaniel einfärbig,large,1
21,1210,Deutsche Dogge gestromt,large,1
21,1210,Deutsche Dogge schwarz,large,2
21,1210,Deutscher Boxer gelb,large,13
21,1210,Deutscher Boxer gelb / Beagle,large,1
21,1210,Deutscher Boxer gelb / Deutscher Schäferhund,large,1
21,1210,Deutscher Boxer gelb / Malinois,large,1
21,1210,Deutscher Boxer gelb / Mischling,large,3
21,1210,Deutscher Boxer gelb / Mops (Carlin),large,1
21,1210,Deutscher Boxer gestromt,large,5
21,1210,Deutscher Boxer gestromt / Mischling,large,1
21,1210,Deutscher Jagdterrier,medium,3
21,1210,Deutscher Jagdterrier / Deutscher Schäferhund,large,2
21,1210,Deutscher Jagdterrier / Fox Terrier glatthaar,medium,1
21,1210,Deutscher Jagdterrier / Mischling,medium,10
21,1210,Deutscher Jagdterrier / Rauhhaar Dachshund Zwerg,medium,1
21,1210,Deutscher Pinscher,medium,7
21,1210,Deutscher Pinscher / Basenji,medium,1
21,1210,Deutscher Pinscher / Chihuahua Kurzhaar,medium,1
21,1210,Deutscher Pinscher / Chihuahua Langhaar,medium,1
21,1210,Deutscher Pinscher / Collie Kurzhaar (Smooth),medium,1
21,1210,Deutscher Pinscher / Dackel,medium,1
21,1210,Deutscher Pinscher / Mischling,medium,9
21,1210,Deutscher Schäferhund,large,63
21,1210,Deutscher Schäferhund / Akita,large,2
21,1210,Deutscher Schäferhund / Australian Shepherd,large,1
21,1210,Deutscher Schäferhund / Beagle,large,2
21,1210,Deutscher Schäferhund / Belgischer Schäferhund,large,1
21,1210,Deutscher Schäferhund / Berner Sennenhund,large,1
21,1210,Deutscher Schäferhund / Bulldog,large,1
21,1210,Deutscher Schäferhund / Cane Corso Italiano,large,1
21,1210,Deutscher Schäferhund / Chihuahua Kurzhaar,large,1
21,1210,Deutscher Schäferhund / Coban Köpegi (Anatolischer Hirtenhun,large,1
21,1210,Deutscher Schäferhund / Collie Langhaar (Rough),large,3
21,1210,Deutscher Schäferhund / Deutsch Kurzhaar,large,1
21,1210,Deutscher Schäferhund / Deutscher Pinscher,large,1
21,1210,Deutscher Schäferhund / English Pointer,large,1
21,1210,Deutscher Schäferhund / Golden Retriever,large,1
21,1210,Deutscher Schäferhund / Hovawart,large,1
21,1210,Deutscher Schäferhund / Irish Red and White Setter,large,1
21,1210,Deutscher Schäferhund / Irish Terrier,large,1
21,1210,Deutscher Schäferhund / Jack Russell Terrier,large,3
21,1210,Deutscher Schäferhund / Kaukasischer Ovtcharka,large,1
21,1210,Deutscher Schäferhund / Kurzhaar Dachshund Normal,large,1
21,1210,Deutscher Schäferhund / Labrador Retriever,large,7
21,1210,Deutscher Schäferhund / Lancashire Heeler,large,1
21,1210,Deutscher Schäferhund / Malinois,large,1
21,1210,Deutscher Schäferhund / Mischling,large,68
21,1210,Deutscher Schäferhund / Pinscher,large,1
21,1210,Deutscher Schäferhund / Rauhhaar Dachshund Zwerg,large,1
21,1210,Deutscher Schäferhund / Rottweiler,large,1
21,1210,Deutscher Schäferhund / Shar Pei,large,1
21,1210,Deutscher Schäferhund / Siberian Husky,large,2
21,1210,Deutscher Schäferhund / Spitz,large,1
21,1210,Deutscher Schäferhund / St. Bernhardshund Kurzhaar,large,1
21,1210,Deutscher Schäferhund / Västgötaspets,large,1
21,1210,Deutscher Schäferhund / Wolfspitz,large,1
21,1210,Deutscher Schäferhund Langstockhaar,large,18
21,1210,Deutscher Schäferhund Langstockhaar / Mischling,large,2
21,1210,Deutscher Schäferhund Langstockhaar / Siberian Husky,large,1
21,1210,Deutscher Spitz,medium,15
21,1210,Deutscher Spitz / Bearded Collie,medium,1
21,1210,Deutscher Spitz / Deutscher Spitz,medium,1
21,1210,Deutscher Spitz / Mischling,medium,6
21,1210,Deutscher Spitz / Yorkshire Terrier,medium,1
21,1210,Dobermann braun-rot,large,9
21,1210,Dobermann braun-rot / Deutsch Kurzhaar,large,1
21,1210,Dobermann braun-rot / Mischling,large,1
21,1210,Dobermann schwarz-rot,large,5
21,1210,Dobermann schwarz-rot / Mischling,large,1
21,1210,Dog de Bordeaux (Bordeauxdogge),large,5
21,1210,Dog de Bordeaux (Bordeauxdogge) / Mischling,large,1
21,1210,Dogo Argentino,large,4
21,1210,Dogo Argentino / American Bulldog,large,1
21,1210,Dogo Canario,large,4
21,1210,Elo,medium,4
21,1210,English Cocker Spaniel einfärbig,medium,36
21,1210,English Cocker Spaniel einfärbig / Cao de Agua Portugues (Po,large,1
21,1210,English Cocker Spaniel einfärbig / Kleinpudel Apricot,medium,2
21,1210,English Cocker Spaniel einfärbig / Kleinpudel Braun,medium,1
21,1210,English Cocker Spaniel einfärbig / Kleinpudel Grau,medium,1
21,1210,English Cocker Spaniel einfärbig / Mischling,medium,4
21,1210,English Cocker Spaniel einfärbig / Pudel,medium,1
21,1210,English Cocker Spaniel einfärbig / Zwergpudel Falb,medium,1
21,1210,English Cocker Spaniel einfärbig / Zwergpudel Schwarz,medium,1
21,1210,English Cocker Spaniel mehrfärbig,medium,26
21,1210,English Cocker Spaniel mehrfärbig / Grosspudel Weiss,large,1
21,1210,English Cocker Spaniel mehrfärbig / Mischling,medium,3
21,1210,English Cocker Spaniel mehrfärbig / Pudel,medium,1
21,1210,English Cocker Spaniel mehrfärbig / Zwergpudel Apricot,medium,1
21,1210,English Cocker Spaniel mehrfärbig / Zwergpudel Weiss,medium,1
21,1210,English Pointer,medium,3
21,1210,English Pointer / English Setter,medium,1
21,1210,English Pointer / Mischling,medium,2
21,1210,English Setter,medium,3
21,1210,English Setter / Mischling,medium,2
21,1210,English Springer Spaniel,medium,7
21,1210,English Springer Spaniel / Mischling,medium,2
21,1210,English Toy Terrier,small,1
21,1210,Entlebucher Sennenhund,medium,14
21,1210,Entlebucher Sennenhund / Labrador Retriever,large,2
21,1210,Entlebucher Sennenhund / Mischling,medium,1
21,1210,Epagneul breton,medium,3
21,1210,Epagneul breton / Mischling,medium,2
21,1210,Erdelyi Kopo,medium,1
21,1210,Erdelyi Kopo / Mischling,medium,1
21,1210,Eurasier,medium,6
21,1210,Eurasier / Berner Sennenhund,large,1
21,1210,Eurasier / Chow-Chow,large,1
21,1210,Eurasier / Deutscher Schäferhund,large,1
21,1210,Finnen-Spitz / Shiba,medium,1
21,1210,Flat-Coated Retriever,large,23
21,1210,Flat-Coated Retriever / American Water Spaniel,large,1
21,1210,Flat-Coated Retriever / Border Collie,large,1
21,1210,Flat-Coated Retriever / Mischling,large,3
21,1210,Fox Terrier drahthaar,medium,5
21,1210,Fox Terrier drahthaar / Beagle,medium,1
21,1210,Fox Terrier drahthaar / Mischling,medium,9
21,1210,Fox Terrier drahthaar / Parson Russell Terrier,medium,1
21,1210,Fox Terrier drahthaar / Zwergschnauzer weiss,medium,1
21,1210,Fox Terrier glatthaar,medium,4
21,1210,Fox Terrier glatthaar / Berner Sennenhund,large,1
21,1210,Fox Terrier glatthaar / Deutsch Kurzhaar,medium,1
21,1210,Fox Terrier glatthaar / Labrador Retriever,large,1
21,1210,Fox Terrier glatthaar / Mischling,medium,6
21,1210,Französische Bulldogge,medium,237
21,1210,Französische Bulldogge / Boston Terrier,medium,1
21,1210,Französische Bulldogge / Bulldog,medium,1
21,1210,Französische Bulldogge / Chow-Chow,large,1
21,1210,Französische Bulldogge / Miniatur Bull Terrier,medium,2
21,1210,Französische Bulldogge / Mischling,medium,8
21,1210,Galgo Espanol,medium,5
21,1210,Galgo Espanol / Mischling,medium,2
21,1210,Golden Retriever,large,137
21,1210,Golden Retriever / Akita,large,1
21,1210,Golden Retriever / Australian Shepherd,large,1
21,1210,Golden Retriever / Border Collie,large,2
21,1210,Golden Retriever / English Springer Spaniel,large,1
21,1210,Golden Retriever / Golden Retriever,large,1
21,1210,Golden Retriever / Grosspudel Apricot,large,2
21,1210,Golden Retriever / Grosspudel Braun,large,1
21,1210,Golden Retriever / Grosspudel Weiss,large,2
21,1210,Golden Retriever / Labradoodle,large,1
21,1210,Golden Retriever / Labrador Retriever,large,7
21,1210,Golden Retriever / Mischling,large,24
21,1210,Golden Retriever / Pyrenäen Berghund,large,1
21,1210,Golden Retriever / Schnauzer pfeffersalz,large,1
21,1210,Golden Retriever / Siberian Husky,large,1
21,1210,Golden Retriever / Spitz,large,1
21,1210,Golden Retriever / Sussex Spaniel,large,1
21,1210,Gordon Setter,medium,1
21,1210,Gordon Setter / Mischling,medium,1
21,1210,Gos d'Atura Catala,medium,1
21,1210,Greyhound,medium,5
21,1210,Greyhound / Fox Terrier glatthaar,medium,1
21,1210,Greyhound / Mischling,medium,2
21,1210,Griffon Korthals / Mischling,small,1
21,1210,Groenendael,large,1
21,1210,Grosser Münsterländer,large,2
21,1210,Grosser Münsterländer / Mischling,large,1
21,1210,Grosspudel Apricot,large,10
21,1210,Grosspudel Apricot / Golden Retriever,large,1
21,1210,Grosspudel Braun,large,1
21,1210,Grosspudel Braun / Golden Retriever,large,2
21,1210,Grosspudel Falb,large,3
21,1210,Grosspudel Grau / Golden Retriever,large,1
21,1210,Grosspudel Schwarz,large,4
21,1210,Grosspudel Schwarz / Labrador Retriever,large,1
21,1210,Grosspudel Weiss,large,1
21,1210,Grosspudel Weiss / Labrador Retriever,large,1
21,1210,Grosspudel Weiss / Mischling,large,1
21,1210,Grosspudel Weiss / Zwergpudel falb aus Mehrfarben,large,1
21,1210,Grosspudel schwarz aus Mehrfarben,large,1
21,1210,Grossspitz Braun/Schwarz,large,2
21,1210,Grossspitz Braun/Schwarz / Mischling,large,2
21,1210,Grönlandshund / Mischling,large,1
21,1210,Harzer Fuchs / Bracke,medium,1
21,1210,Havaneser,small,127
21,1210,Havaneser / Bichon frise,small,2
21,1210,Havaneser / Bolonka Zwetna,small,2
21,1210,Havaneser / Deutsch Langhaar,medium,1
21,1210,Havaneser / Malteser,small,9
21,1210,Havaneser / Mischling,small,28
21,1210,Havaneser / Pudel,medium,1
21,1210,Havaneser / Pudelpointer,medium,4
21,1210,Havaneser / Spitz,medium,1
21,1210,Havaneser / Tibetan Terrier,medium,1
21,1210,Havaneser / Toypudel Apricot,medium,1
21,1210,Havaneser / Yorkshire Terrier,small,3
21,1210,Havaneser / Zwergpudel Apricot,medium,1
21,1210,Hellinikos Ichnilatis,medium,1
21,1210,Hellinikos Ichnilatis / Border Collie,medium,1
21,1210,Hellinikos Ichnilatis / Mischling,medium,3
21,1210,Holländischer Schäferhund Kurzhaar,large,5
21,1210,Holländischer Schäferhund Kurzhaar / Collie Kurzhaar (Smooth,large,2
21,1210,Holländischer Schäferhund Kurzhaar / Labrador Retriever,large,1
21,1210,Holländischer Schäferhund Kurzhaar / Malinois,large,1
21,1210,Holländischer Schäferhund Kurzhaar / Mischling,large,4
21,1210,Holländischer Schäferhund Langhaar / Stabyhoun,large,1
21,1210,Holländischer Schäferhund Rauhhaar / Deutscher Schäferhund,large,1
21,1210,Hovawart,large,15
21,1210,Hovawart / Mischling,large,1
21,1210,Hrvatski Ovcar / Mischling,medium,1
21,1210,Irish Red Setter,medium,7
21,1210,Irish Red Setter / Epagneul breton,medium,1
21,1210,Irish Red Setter / Mischling,medium,1
21,1210,Irish Red and White Setter,medium,7
21,1210,Irish Red and White Setter / Mischling,medium,1
21,1210,Irish Soft Coated Wheaten Terrier,medium,1
21,1210,Irish Terrier,medium,5
21,1210,Irish Terrier / Irish Glen of Imaal Terrier,medium,1
21,1210,Irish Terrier / Mischling,medium,1
21,1210,Irish Wolfhound,large,4
21,1210,Irish Wolfhound / Schnauzer schwarz,large,1
21,1210,Islandhund / Finnen-Spitz,medium,1
21,1210,Istrianer Bracke Kurzhaar (Kratkodlaki Gonic) / Labrador Ret,medium,1
21,1210,Istrianer Bracke Kurzhaar (Kratkodlaki Gonic) / Mischling,medium,1
21,1210,Italienisches Windspiel,small,5
21,1210,Italienisches Windspiel / Labrador Retriever,large,2
21,1210,Jack Russell Terrier,medium,100
21,1210,Jack Russell Terrier / Beagle,medium,1
21,1210,Jack Russell Terrier / Chihuahua Kurzhaar,medium,3
21,1210,Jack Russell Terrier / Chihuahua Langhaar,medium,2
21,1210,Jack Russell Terrier / Collie Langhaar (Rough),medium,1
21,1210,Jack Russell Terrier / Dackel,medium,3
21,1210,Jack Russell Terrier / Dalmatiner,medium,2
21,1210,Jack Russell Terrier / Deutsch Kurzhaar,medium,1
21,1210,Jack Russell Terrier / Deutscher Pinscher,medium,1
21,1210,Jack Russell Terrier / Deutscher Schäferhund,large,1
21,1210,Jack Russell Terrier / Fox Terrier glatthaar,medium,1
21,1210,Jack Russell Terrier / Havaneser,medium,1
21,1210,Jack Russell Terrier / Kooikerhondje,medium,1
21,1210,Jack Russell Terrier / Kurzhaar Dachshund Normal,medium,1
21,1210,Jack Russell Terrier / Labrador Retriever,large,3
21,1210,Jack Russell Terrier / Malinois,medium,1
21,1210,Jack Russell Terrier / Malteser,medium,2
21,1210,Jack Russell Terrier / Mischling,medium,43
21,1210,Jack Russell Terrier / Papillon,medium,1
21,1210,Jack Russell Terrier / Parson Russell Terrier,medium,1
21,1210,Jack Russell Terrier / Pekingese,medium,2
21,1210,Jack Russell Terrier / Pinscher,medium,4
21,1210,Jack Russell Terrier / Pudel,medium,1
21,1210,Jack Russell Terrier / Rauhhaar Dachshund Normal,medium,1
21,1210,Jack Russell Terrier / Schnauzer pfeffersalz,medium,1
21,1210,Jack Russell Terrier / Shar Pei,medium,1
21,1210,Jack Russell Terrier / Spitz,medium,2
21,1210,Jack Russell Terrier / Welsh Terrier,medium,2
21,1210,Jack Russell Terrier / Zwergpinscher,medium,1
21,1210,Jack Russell Terrier / Österreichischer Pinscher,medium,1
21,1210,Jagdterrier / Mischling,medium,2
21,1210,Japanischer Spitz,medium,1
21,1210,Japanischer Spitz / Beagle,medium,1
21,1210,Japanischer Spitz / Jack Russell Terrier,medium,1
21,1210,Japanischer Spitz / Mops (Carlin),medium,1
21,1210,Japanischer Terrier,small,1
21,1210,Kaukasischer Ovtcharka,large,1
21,1210,Kerry Blue Terrier,medium,1
21,1210,King Charles Spaniel,small,4
21,1210,King Charles Spaniel / English Cocker Spaniel mehrfärbig,medium,1
21,1210,King Charles Spaniel / Papillon,small,1
21,1210,Klein- oder Mittelpudel,medium,6
21,1210,Klein- oder Mittelpudel / English Cocker Spaniel einfärbig,medium,1
21,1210,Klein- oder Mittelpudel / Golden Retriever,large,1
21,1210,Klein- oder Mittelpudel / Mischling,medium,1
21,1210,Kleiner Münsterländer,medium,3
21,1210,Kleiner Münsterländer / Border Collie,medium,1
21,1210,Kleiner Münsterländer / Mischling,medium,1
21,1210,Kleinpudel Apricot,medium,3
21,1210,Kleinpudel Apricot / English Cocker Spaniel mehrfärbig,medium,1
21,1210,Kleinpudel Apricot / Malteser,medium,2
21,1210,Kleinpudel Braun,medium,2
21,1210,Kleinpudel Braun / Golden Retriever,large,1
21,1210,Kleinpudel Braun / Mischling,medium,1
21,1210,Kleinpudel Braun / Zwergspitz (Pomeranian),medium,1
21,1210,Kleinpudel Falb,medium,3
21,1210,Kleinpudel Rot,medium,2
21,1210,Kleinpudel Rot / American Cocker Spaniel,medium,2
21,1210,Kleinpudel Schwarz,medium,1
21,1210,Kleinpudel Schwarz / Zwergschnauzer schwarz,medium,1
21,1210,Kleinpudel Weiss,medium,1
21,1210,Kleinpudel Weiss / Malteser,medium,1
21,1210,Kleinpudel falb aus Mehrfarben,medium,1
21,1210,Kleinpudel schwarz aus Mehrfarben,medium,1
21,1210,Kleinpudel schwarz aus Mehrfarben / Puli andersfarbig,medium,1
21,1210,Kleinspitz Braun/Schwarz,medium,4
21,1210,Kleinspitz Braun/Schwarz / Mischling,medium,1
21,1210,Kleinspitz Neufarben,medium,2
21,1210,Kleinspitz Weiss,medium,4
21,1210,Kleinspitz Weiss / Mischling,medium,1
21,1210,Komondor / Schweizerische Laufhunde,large,1
21,1210,Kooikerhondje,medium,11
21,1210,Kooikerhondje / Beagle,medium,1
21,1210,Kromfohrländer,medium,2
21,1210,Kromfohrländer / Mischling,medium,1
21,1210,Kurzhaar Dachshund Kaninchen,small,12
21,1210,Kurzhaar Dachshund Kaninchen / English Cocker Spaniel einfär,medium,2
21,1210,Kurzhaar Dachshund Kaninchen / Jack Russell Terrier,medium,2
21,1210,Kurzhaar Dachshund Kaninchen / Mischling,small,6
21,1210,Kurzhaar Dachshund Kaninchen / Zwergpinscher,medium,1
21,1210,Kurzhaar Dachshund Normal,small,22
21,1210,Kurzhaar Dachshund Normal / Beagle,medium,1
21,1210,Kurzhaar Dachshund Normal / Jack Russell Terrier,medium,2
21,1210,Kurzhaar Dachshund Normal / Labrador Retriever,large,3
21,1210,Kurzhaar Dachshund Normal / Langhaar Dachshund Normal,small,1
21,1210,Kurzhaar Dachshund Normal / Mischling,small,6
21,1210,Kurzhaar Dachshund Normal / Rottweiler,large,1
21,1210,Kurzhaar Dachshund Normal / Zwergpudel Schwarz,medium,1
21,1210,Kurzhaar Dachshund Zwerg,small,21
21,1210,Kurzhaar Dachshund Zwerg / Zwergpudel Schwarz,medium,1
21,1210,Kuvasz,large,1
21,1210,Kuvasz / Golden Retriever,large,1
21,1210,Kuvasz / Mischling,large,1
21,1210,Labradoodle,medium,4
21,1210,Labradoodle / American Staffordshire Terrier,large,1
21,1210,Labradoodle / Mischling,medium,1
21,1210,Labrador Retriever,large,263
21,1210,Labrador Retriever / Afghanischer Windhund,large,1
21,1210,Labrador Retriever / American Bully,large,1
21,1210,Labrador Retriever / American Staffordshire Terrier,large,2
21,1210,Labrador Retriever / Australian Shepherd,large,3
21,1210,Labrador Retriever / Beagle,large,1
21,1210,Labrador Retriever / Border Collie,large,2
21,1210,Labrador Retriever / Brandlbracke,large,2
21,1210,Labrador Retriever / Cane Corso Italiano,large,1
21,1210,Labrador Retriever / Collie Kurzhaar (Smooth),large,1
21,1210,Labrador Retriever / Dackel,large,1
21,1210,Labrador Retriever / Deutsch Drahthaar,large,1
21,1210,Labrador Retriever / Deutsch Kurzhaar,large,2
21,1210,Labrador Retriever / Deutsche Bracke,large,1
21,1210,Labrador Retriever / Deutscher Schäferhund,large,8
21,1210,Labrador Retriever / English Pointer,large,4
21,1210,Labrador Retriever / Eurasier,large,1
21,1210,Labrador Retriever / Flat-Coated Retriever,large,2
21,1210,Labrador Retriever / Fox Terrier drahthaar,large,1
21,1210,Labrador Retriever / Fox Terrier glatthaar,large,1
21,1210,Labrador Retriever / Golden Retriever,large,7
21,1210,Labrador Retriever / Grosspudel Apricot,large,2
21,1210,Labrador Retriever / Grosspudel Braun,large,1
21,1210,Labrador Retriever / Grosspudel Schwarz,large,2
21,1210,Labrador Retriever / Hovawart,large,1
21,1210,Labrador Retriever / Istrianer Bracke Kurzhaar (Kratkodlaki,large,1
21,1210,Labrador Retriever / Istrianer Bracke Rauhhaar (Ostrodlaki G,large,1
21,1210,Labrador Retriever / Italienisches Windspiel,large,1
21,1210,Labrador Retriever / Jack Russell Terrier,large,4
21,1210,Labrador Retriever / Kleiner Münsterländer,large,1
21,1210,Labrador Retriever / Kleinpudel Rot,large,1
21,1210,Labrador Retriever / Kurzhaar Dachshund Normal,large,1
21,1210,Labrador Retriever / Labrador Retriever,large,1
21,1210,Labrador Retriever / Magyar Vizsla Drahthaar,large,2
21,1210,Labrador Retriever / Mischling,large,114
21,1210,Labrador Retriever / Mudi,large,1
21,1210,Labrador Retriever / Pinscher,large,3
21,1210,Labrador Retriever / Rottweiler,large,1
21,1210,Labrador Retriever / Samojede,large,1
21,1210,Labrador Retriever / Shar Pei,large,1
21,1210,Labrador Retriever / Shiba,large,1
21,1210,Labrador Retriever / Siberian Husky,large,2
21,1210,Labrador Retriever / Staffordshire Bullterrier,large,1
21,1210,Labrador Retriever / Weimaraner Kurzhaar,large,1
21,1210,Labrador Retriever / Westsibirischer Laika,large,1
21,1210,Labrador Retriever / Whippet,large,1
21,1210,Labrador Retriever / Zwergspitz (Pomeranian),large,1
21,1210,Labrador Retriever / Österreichischer Pinscher,large,1
21,1210,Lagotto romagnolo,medium,47
21,1210,Lagotto romagnolo / American Cocker Spaniel,medium,1
21,1210,Lagotto romagnolo / Kleinpudel Schwarz,medium,1
21,1210,Landseer,large,4
21,1210,Landseer / Dalmatiner,large,1
21,1210,Landseer / English Setter,large,1
21,1210,Langhaar Dachshund Kaninchen,small,3
21,1210,Langhaar Dachshund Kaninchen / Mischling,small,2
21,1210,Langhaar Dachshund Normal,small,1
21,1210,Langhaar Dachshund Normal / Border Collie,medium,1
21,1210,Langhaar Dachshund Normal / Japanischer Spitz,medium,1
21,1210,Langhaar Dachshund Normal / Mischling,small,1
